time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-6.345476575653493e-08,-3.651619824057569e-08,10.002681865023296,6.2831318428379,7.532981368374436e-05,0.0,-6.010012156064882e-06,-3.839524472794493e-06,0.08939197802413455,-0.0027357364431146534,0.0036553388147226723,0.0,432.84765541380193,433.1550823729621,434.1553040354427,433.92577033588543
0.12000000000000001,-2.9339459626042878e-06,-2.151219655216019e-06,10.011743430440923,6.2827279953092,0.00033479336393060777,0.0,-0.00011495094943718847,-9.499527710715898e-05,0.21264451271436954,-0.016241112084917422,0.005630074160402539,0.0,444.2609046477049,444.42268278496437,444.67763294692946,443.5702259544157
0.18,-1.820228718296388e-05,-2.1109429025570858e-05,10.027514508319083,6.281622047684271,0.0008385179110206309,0.0,-0.0004374475179280389,-0.0006426889674725609,0.313035136911266,-0.02322077420208568,0.013420425647670445,0.0,437.4092124981779,438.0572777649194,436.7278656799139,436.1454593943573
0.23999999999999996,-6.120158785732112e-05,-8.984164018928798e-05,10.045166470433585,6.279967059174286,0.002093908136987288,0.0,-0.0010825241299020774,-0.001771285477977614,0.2753735363386596,-0.03816805565214222,0.03279828330930494,0.0,390.18485075766574,391.98951322878855,391.40170691519387,390.00799685631074
0.3,-0.00018430434806805752,-0.0002823508857776245,10.067722482734604,6.277258242832971,0.003922924533442895,0.0,-0.0032433570220368,-0.004930719229089714,0.47642900552149636,-0.06517860695066258,0.025398852245652182,0.0,467.94464581566706,467.3686390984568,469.34480076153943,467.2428347750566
0.36000000000000004,-0.0004795225731969265,-0.0007372888214187389,10.102555238116926,6.273188045020971,0.00553761608442116,0.0,-0.006782223154386244,-0.010703417163724895,0.6845567566159274,-0.07376399454382514,0.029776739522888885,0.0,470.63423165709975,470.9730238355461,469.9982925835275,469.3293002175031
0.4200000000000001,-0.0010070391548268598,-0.0016004516856651099,10.146394457005755,6.268719951504252,0.007895701835856528,0.0,-0.011015085493967116,-0.018516427517175065,0.7766854174385537,-0.07591440026322396,0.05361241347962695,0.0,434.1675434801238,436.1632566127517,434.7493145885864,434.5646450494877
0.48000000000000015,-0.0018666798340415773,-0.0030698722112648493,10.198743493703782,6.264012445707623,0.011064877486038682,0.0,-0.018007413988159162,-0.03099647375984879,0.9681276499591126,-0.08410179577552776,0.051185480103986165,0.0,465.058575713289,464.87015649271075,466.72835235715627,466.08436731348894
0.5400000000000001,-0.003193406437058621,-0.005355184176128203,10.260343405462702,6.259175392877697,0.0138204440676013,0.0,-0.026523189345113458,-0.045694087206860516,1.0850837740777122,-0.07443227064483361,0.03250240221526592,0.0,444.1747478254208,442.6412852308565,442.73793798384213,443.527394287627
0.6000000000000002,-0.005100410655870325,-0.008646477769015387,10.329941899411642,6.255205706901094,0.01664337339446309,0.0,-0.03731307600494902,-0.06446907634123124,1.2346997976319058,-0.053335755029414365,0.06650188871275035,0.0,453.3500777674376,456.0745718652359,451.7431379161994,453.43754690565436
0.6600000000000003,-0.007743202331789218,-0.013177637760958445,10.409560506714737,6.25188946948828,0.02109572412282823,0.0,-0.051263508619112164,-0.0869360721971062,1.4190222751215802,-0.05945030048200127,0.08633008915434079,0.0,464.1539492799885,465.71121695940695,464.3635705096939,463.8817922710197
0.7200000000000003,-0.011320690789513494,-0.019118716652773593,10.499742698814538,6.248883077492934,0.02679727335902804,0.0,-0.06859563777231517,-0.11145573433595195,1.5868051555939475,-0.0360052865968241,0.10836153168668036,0.0,458.9885439786723,460.74067836038154,459.31925519066874,461.1730067229106
0.7800000000000004,-0.016037299851441443,-0.026549178436143926,10.59869972353048,6.246906858974848,0.03396566146710711,0.0,-0.08934874199233903,-0.1364375895270551,1.7115522316311584,-0.02741627287038953,0.13552862645528208,0.0,446.37778033238715,448.6013950760267,446.9352809089232,447.6342831007164
0.8400000000000004,-0.022212997510699394,-0.03557550807788826,10.706681986318008,6.245281382818522,0.041886819814920706,0.0,-0.11740880344496882,-0.16461441381602693,1.8875384787099043,-0.026449150904295112,0.12387787862707313,0.0,463.8409949255702,462.9403616610974,463.6010201179321,463.6768598939965
0.9000000000000005,-0.030069887085598494,-0.046169395711137574,10.82102648406409,6.243512054526182,0.04932995709754451,0.0,-0.14517391678749383,-0.1886668602519913,1.9238432326023158,-0.03639053508123249,0.12439849515427022,0.0,420.8727086320934,420.9326745063799,419.83801950120795,418.97428429559125
0.9600000000000005,-0.03964842558424302,-0.0581752124913228,10.935886407393014,6.2411366451591235,0.05681108947107827,0.0,-0.17474347810648108,-0.2117192620808671,1.9048071247944698,-0.046909597858257504,0.12525295962968525,0.0,401.2433101645348,401.33682816688287,402.41849309886453,401.464220277968
1.0200000000000005,-0.05145326273542568,-0.07184294502671473,11.055150008840181,6.23853117515112,0.06438597948104263,0.0,-0.2195779182179599,-0.2441599953958923,2.070289075758004,-0.03723602218508672,0.12816587118212375,0.0,461.78659542727127,462.0301516996495,460.35941084293125,461.1231629945476
1.0800000000000005,-0.066236644753084,-0.0875918062629013,11.186090912857532,6.237075251503164,0.0719500645094282,0.0,-0.2740922834834094,-0.2809934516371223,2.293902297648188,-0.006301575113839539,0.12150762592013802,0.0,480.3438430366545,479.8518416514547,477.3843195595326,479.7386504471853
1.1400000000000006,-0.08417300585012802,-0.10538954468601933,11.326338068995229,6.2363464308485135,0.07944114112420841,0.0,-0.3245145074194908,-0.31230662806725507,2.38075501699248,-0.027627418720050867,0.13081098293452992,0.0,438.0001153857487,438.78746962695396,439.9922913362427,438.22331109043125
1.2000000000000006,-0.10488469852996626,-0.12485052555780818,11.46680447000656,6.234695256666816,0.08701082603964672,0.0,-0.3664734544332368,-0.336524480962787,2.3015557157472775,-0.027304773811339247,0.11471415667582262,0.0,383.09164604063466,381.57517415508335,383.2251521743302,383.25549984788347
1.2600000000000007,-0.12859518603099226,-0.14599214209442762,11.606659204076697,6.2333328502873755,0.09359280979203888,0.0,-0.4245150639810207,-0.3683314497427945,2.36006656600363,-0.0148122622714143,0.09709394540973942,0.0,431.98214430448223,430.5046857343507,428.2283940599004,429.2896305320064
1.3200000000000007,-0.1566429754485952,-0.1694501554471025,11.757680920344551,6.232288703950635,0.09998132292062767,0.0,-0.5111695992118054,-0.41369389130619677,2.6731960007523705,-0.023163710295953797,0.12061453658877108,0.0,505.4769106673144,507.1771650276373,507.1618320224114,506.56177113836736
1.3800000000000008,-0.1897193483847934,-0.1954821145033696,11.924025173123706,6.231902691210687,0.10733501023047332,0.0,-0.5921790475248798,-0.4541000829140008,2.8710107178802162,0.014932498309924354,0.12619232803228733,0.0,475.33026968236896,475.7700227883316,473.5196319753258,476.4412496481262
1.4400000000000008,-0.227891908570287,-0.22396707206173266,12.102766328976013,6.23276915269701,0.11473222176280728,0.0,-0.6810719885896627,-0.4952622058019077,3.086337511830383,0.013439533410392675,0.11673722726732683,0.0,481.9053354441682,481.20256089552237,481.7582470812599,481.64522163594205
1.5000000000000009,-0.2710095897427983,-0.25465713315750177,12.289559050969107,6.2331998741272905,0.12179972058652755,0.0,-0.756838956292435,-0.5276680019877269,3.139828144034125,-0.00987225189191806,0.11981935309493885,0.0,432.57276904309714,432.8450999382822,434.94625176332534,432.9893811923343
1.560000000000001,-0.31938521521131374,-0.2875203905781941,12.484174267408207,6.23223479956574,0.12904644602709414,0.0,-0.8564611284928018,-0.5678271004348235,3.3465958175476587,-0.03294433767801212,0.1226299060968969,0.0,481.48820213497754,481.7127140822697,481.46227701470787,479.7135352973557
1.620000000000001,-0.3735247395402419,-0.3226698675314817,12.6882105445324,6.230317316738063,0.13608973689603054,0.0,-0.9488951390962092,-0.6040020723172113,3.4541259651126404,-0.030055384257096248,0.10403502271515735,0.0,453.15598901488534,451.6706387611234,452.8771779490358,453.10914477086914
1.680000000000001,-0.4328126535118894,-0.35982021445354156,12.89475362188726,6.22835693391788,0.14204129419279887,0.0,-1.027896138696227,-0.6345013994430642,3.4305831824564805,-0.03850172496174247,0.08713726136517509,0.0,410.8671379624709,409.3754129466133,412.09992586963347,411.3520855698976
1.740000000000001,-0.49728570266049066,-0.3989667492666565,13.102256640957478,6.2266577193785935,0.14751623554105375,0.0,-1.121698525728613,-0.6705569521658762,3.4858671431505597,-0.013266886115989486,0.09840847513386657,0.0,436.8571155055003,437.8030714929262,436.2498255335303,438.3516169620906
1.8000000000000012,-0.5680611428277644,-0.440518046487366,13.31681369362919,6.225629827890462,0.1535292590835855,0.0,-1.2380806127960131,-0.7145516237604039,3.6652780769191207,-0.0262691036477916,0.1036063244915349,0.0,476.41897309331154,476.82415519872075,476.71118893873694,475.71666042049094
1.8600000000000012,-0.6455407011290808,-0.4845794220548159,13.539408981540003,6.2237862829105985,0.1594932110603562,0.0,-1.3451446013186736,-0.7543087127754117,3.7540811689674527,-0.041594331858879154,0.08928276612664193,0.0,451.0293928973482,449.8792884007091,450.8021437251013,449.5616637046147
1.9200000000000013,-0.7298733105352019,-0.5311801858679924,13.769203058364786,6.22155865227389,0.1649673233561071,0.0,-1.4664590064674372,-0.7992703069736652,3.9049941044060503,-0.029428243807205906,0.09487665053123497,0.0,470.4173076903351,470.856764547148,469.8112148263028,470.75303133590967
1.9800000000000013,-0.8218643734612142,-0.5806184565325795,14.009529619359489,6.219835563138821,0.170619526539042,0.0,-1.6004581868379497,-0.8488237944691682,4.10493496246332,-0.02733471181909087,0.09282271739137515,0.0,486.2396147977003,486.09239810616083,486.73687578275695,486.893383706464
2.0400000000000014,-0.9213583784417132,-0.632822191380396,14.257934975624694,6.21791209362361,0.17568116600245975,0.0,-1.7165022658384121,-0.8914498014481655,4.17476654211504,-0.04374641517458439,0.05639137135164652,0.0,449.86893180403194,446.9142964426108,450.08615940046474,448.75539678341926
2.1000000000000014,-1.028044174108238,-0.6876738112280797,14.511244855865126,6.215071827038344,0.17902665991311295,0.0,-1.8399817772243703,-0.9371836973117964,4.268339012229819,-0.05571073839148775,0.05446143084926444,0.0,458.23707425850495,458.0856169124816,457.0099489276122,456.0538925682493
2.1600000000000015,-1.1422391079856626,-0.7453400201557019,14.770285369304887,6.211442852587197,0.18269500426814478,0.0,-1.9668172019041221,-0.9853417211300002,4.365740168590706,-0.07232159553919269,0.07194260999425968,0.0,459.31981753133863,460.7066963004272,460.08517189034563,458.7654301693587
2.2200000000000015,-1.2633340989329322,-0.8056627377272202,15.030861694972861,6.207253919886922,0.187461366357895,0.0,-2.0701020959578034,-1.025763529913159,4.3200939243103,-0.06522558520578509,0.09130184453341857,0.0,413.74192721082915,415.44851275178735,413.85640475707714,414.4764790048996
2.2800000000000016,-1.391539409392322,-0.8688086817160726,15.29298312267162,6.20331646162335,0.19332751165048734,0.0,-2.2039250681234193,-1.0794562877524663,4.416591783216176,-0.0664335079482046,0.10828991254442165,0.0,460.2909941408391,461.6412774444644,460.93471888604716,460.83622119261673
2.3400000000000016,-1.5271001123059622,-0.9349272090678429,15.556779502039602,6.199406994779727,0.19947289709839477,0.0,-2.315329814489465,-1.124815908087668,4.376491357218404,-0.06272231763009407,0.08688182229611274,0.0,419.19864086191916,417.34354615183446,417.5489389276455,417.869193009053
2.4000000000000017,-1.6709836129337012,-1.0044669160828708,15.82565423612833,6.1958103595548835,0.20465496991832222,0.0,-2.481237552242526,-1.1935163824051476,4.5847638073492885,-0.05489938018396732,0.08532037577805905,0.0,496.0970352168061,495.9876635457462,495.991211563523,496.5633279964497
2.4600000000000017,-1.823639148527575,-1.077657553253983,16.10069654319208,6.192325473125942,0.20994661033491724,0.0,-2.607755844414772,-1.24645229042231,4.583005471428473,-0.065353273694136,0.09339430367861462,0.0,433.4480326170956,434.132775785704,434.40928322273754,433.52919382056814
2.520000000000002,-1.9842806241492017,-1.154211116125234,16.37694449193367,6.18825831982798,0.2153052190539606,0.0,-2.7474538236269006,-1.3056704933394165,4.624713363716803,-0.07315578187172647,0.07955137721261882,0.0,449.29473974005805,448.1773507001822,449.08968675889986,448.45283703244513
2.580000000000002,-2.1529600492007273,-1.2341979274628765,16.65359496122181,6.1836136961407995,0.2203951195566507,0.0,-2.8756577521270303,-1.3609245972033415,4.596742855691,-0.08766907037299816,0.09371443123476184,0.0,425.5626293411956,426.77957674811853,428.50317675409343,427.2622980159873
2.640000000000002,-2.329905713650271,-1.3177901348345777,16.930608679475075,6.1782431621566865,0.22755205524443944,0.0,-3.0231238252527044,-1.4259304483977464,4.636415158478862,-0.09346585834996254,0.14685413495835878,0.0,447.32458204823996,451.64283321052244,450.480466976934,450.0048151873922
2.700000000000002,-2.516750390696339,-1.4057887783655056,17.213762297214046,6.1727079837714705,0.23603600472693298,0.0,-3.2058226451046643,-1.5078526469007936,4.800663807566116,-0.08993291910942017,0.12732643886681025,0.0,489.7417510466686,488.3033245771258,490.1810550392764,490.43726058204453
2.760000000000002,-2.713958974884752,-1.4984561615795557,17.50342062476554,6.167742898190792,0.2439481810737032,0.0,-3.3684812779253623,-1.5814798786548172,4.8537917973431615,-0.07129217361304732,0.13967611734445284,0.0,457.19017661513897,458.188560357437,458.4961297810307,459.9694752346653
2.820000000000002,-2.9209118585484686,-1.5955452223902686,17.795469894381473,6.163344834329132,0.2528889072413891,0.0,-3.530708795679008,-1.6551557130485808,4.880443917363365,-0.07765371437820431,0.16309474159440035,0.0,451.18192056557353,453.0890370865986,451.71254322637554,451.1950521857995
2.880000000000002,-3.137353248898734,-1.6969355425690236,18.087412696897744,6.158964318930295,0.2628759624359587,0.0,-3.6848523935219437,-1.724859363168704,4.850470615525818,-0.06504739860530903,0.1724286128016525,0.0,434.61259650948847,435.4213937895296,434.16847246464124,435.22073475892296
2.940000000000002,-3.3640882409337913,-1.8029719175844205,18.38063555661229,6.154839870492122,0.27272072739723363,0.0,-3.8738623532953644,-1.8099665983999147,4.922493822397087,-0.07739358564013782,0.1368843838049911,0.0,470.22252178460224,467.48361391856344,469.7780815340738,468.8162451912692
3.000000000000002,-3.6017463269324463,-1.9139092014678358,18.675899229424882,6.150463965969859,0.2822195408402681,0.0,-4.048849664358677,-1.8882714330243306,4.9189078488666365,-0.06524291544064188,0.18323197577475647,0.0,445.886797971379,449.6797560598278,446.16180755513386,447.14878997468634
3.0600000000000023,-3.8507404221090376,-2.0299091289917883,18.97305386687868,6.1466136773900715,0.2927616681226395,0.0,-4.251868444463403,-1.9786394158345264,4.985007294591375,-0.06211131445710641,0.15311071473146212,0.0,472.8466367142292,470.54707675888807,470.7399309531748,470.9794830160859
3.1200000000000023,-4.109661526936369,-2.1502848594778916,19.265999862128734,6.142418165490323,0.3015852466551934,0.0,-4.379666508070581,-2.034195279195856,4.7802367421621765,-0.09403209048103486,0.130843691791794,0.0,381.53234851080117,379.423720242241,380.71251368462015,377.63986942639633
3.1800000000000024,-4.377989244704292,-2.2747759480965977,19.551718586757758,6.1371149698524725,0.30947637304686104,0.0,-4.565283508367253,-2.1159039706721403,4.74308792231357,-0.07898853665046139,0.132834475809725,0.0,439.9949012212035,440.1757854090661,438.78764673625034,440.02830427983696
3.2400000000000024,-4.658604609506764,-2.404704096980323,19.838186417606586,6.131844444566735,0.31766756514268923,0.0,-4.78921440196226,-2.2153634355804166,4.804576106579725,-0.11861656438013991,0.14301873971422197,0.0,472.7703368409954,473.57044757286667,475.0915282333008,472.03602022782286
3.3000000000000025,-4.952803475827498,-2.54068727417244,20.12812011743596,6.124425379605833,0.3262464525950515,0.0,-5.0180909718363695,-2.317937254333625,4.858515666328932,-0.13631990231905594,0.14290687718624165,0.0,474.2587759354019,474.2678362901294,473.9864229865352,472.6105606969265
3.3600000000000025,-5.2592415967080814,-2.6821728597876837,20.416281342882883,6.116074956367157,0.3346369628093502,0.0,-5.197281006212391,-2.398815988437794,4.746452185841306,-0.14559041663178618,0.13288198661687,0.0,421.3511996683694,420.50270914166276,421.76270533726483,420.9418240525888
3.4200000000000026,-5.577602309166693,-2.829117674461985,20.700507473912392,6.106963470416545,0.34236424593090753,0.0,-5.415394539885069,-2.4999744938487836,4.726715641865822,-0.16890243064947238,0.11900516918360109,0.0,454.8465343614599,453.74824865076545,454.60553627963463,452.71153621157663
3.4800000000000026,-5.909730554686772,-2.982540726771588,20.98486011657492,6.096725112753312,0.3493769553071955,0.0,-5.656083551368655,-2.6148688481320446,4.750323856934895,-0.1743556533551218,0.1122490003737195,0.0,470.6705113809668,470.15861315614825,470.84787145700716,470.39951275386727
3.5400000000000027,-6.2551001462376945,-3.1423391933198883,21.26683994930762,6.086251716886368,0.35634159422693834,0.0,-5.8568916463030245,-2.7124522396469612,4.648378057548953,-0.17496094840469106,0.1227996859361189,0.0,431.1470039026243,432.0501458439848,430.92499693726177,430.84344487042836
3.6000000000000028,-6.612659940600821,-3.3081378022628547,21.542588265744854,6.0758510822358005,0.363615691465923,0.0,-6.062453428757378,-2.814856891559823,4.542545755223587,-0.1702957321764047,0.11790942534844372,0.0,432.7534311392944,432.3551954325484,430.1316882527172,430.49672773316985
3.660000000000003,-6.983289208167234,-3.480543262295176,21.813376979347517,6.065284610157789,0.37066172850462653,0.0,-6.29246481378447,-2.9326728069260177,4.48269217694039,-0.19143511836416344,0.11646656960293944,0.0,449.95366539775614,449.84899524048126,449.2748782378315,447.52707201376126
3.720000000000003,-7.3686012761895885,-3.66058567820719,22.08225710542772,6.053804325094948,0.37756189419283626,0.0,-6.551779685457574,-3.0694990157764357,4.478434752235143,-0.19114502934272604,0.11190453252934145,0.0,470.8732552730907,470.5311057082959,469.9479717832094,469.9369868230511
3.780000000000003,-7.7680328125708495,-3.8481009484101123,22.346799659023493,6.042188016310094,0.384462385813773,0.0,-6.763294563521615,-3.1817297245864773,4.338971459012302,-0.1990356090246204,0.12058255093100152,0.0,426.23409549974855,426.9876697630754,427.8595590892729,427.1487546728865
3.840000000000003,-8.179506786949661,-4.042027998515733,22.600943048599103,6.030243877855652,0.39189659917135344,0.0,-6.953315302520525,-3.283223044369808,4.132158354797816,-0.19913567544004018,0.12982712166837776,0.0,402.91201161446173,403.76277805347286,403.70442614231655,403.6522239524356
3.900000000000003,-8.604465706485097,-4.2433547470625514,22.84707697350272,6.018114647309993,0.4006206508097181,0.0,-7.212620056993916,-3.428366750919183,4.070796295359882,-0.2089878107697317,0.16576033624693293,0.0,456.16907283940424,459.0484045333925,458.0588736989673,457.2355839083275
3.960000000000003,-9.044823594557856,-4.453345772935423,23.08854183710742,6.006315075084807,0.41063435801879145,0.0,-7.466723256428,-3.571981968134455,3.976555269658008,-0.1793541816266597,0.1690703105927916,0.0,449.77058277416364,450.0648905148125,448.65952105134323,451.0215069528196
4.020000000000002,-9.499909528132173,-4.67165323203591,23.322579786574458,5.995391465371759,0.42127084019912076,0.0,-7.703642472611105,-3.7054855759117205,3.82357750322646,-0.18810068159986149,0.19000919096764224,0.0,432.07369871767105,433.8666756521837,431.8365880955409,431.06464647881756
4.080000000000001,-9.968920039411968,-4.897788623400401,23.546217281167394,5.983811345783522,0.43224531298358126,0.0,-7.930940683189506,-3.8329236158003863,3.6300097386767067,-0.2052314002571731,0.1623649764419762,0.0,421.2862932754708,418.92223904126234,420.47174325792207,418.9453700884122
4.14,-10.452675120659054,-5.132283941355072,23.75995390403553,5.971676467419414,0.4418408493261454,0.0,-8.194954674790488,-3.9841644097201123,3.4930513857952237,-0.19687287597795625,0.15454409365046204,0.0,443.8560045461662,443.2378064758904,443.6536440334997,444.2994028051521
4.199999999999998,-10.952078585696913,-5.375747746282975,23.964493820755788,5.959683240856657,0.4512889112241032,0.0,-8.452578523502217,-4.131845259395228,3.3236127353825884,-0.20671104347017055,0.16274700270062537,0.0,434.8241389472747,435.5350042368154,436.0779909888451,435.21497510592184
4.259999999999997,-11.468778398833317,-5.629291850332615,24.16187201515251,5.947077445136166,0.46126316328522066,0.0,-8.771285014227093,-4.320087579905911,3.253331331029854,-0.21789716574044932,0.17242856349536878,0.0,475.3674112383499,476.13324551891884,474.45010833033933,473.5496035324247
4.319999999999996,-12.003392442880285,-5.893347582753824,24.3520681520462,5.933960105084932,0.4713461275198263,0.0,-9.049878267711382,-4.482280473689606,3.084818135356995,-0.22011076217890999,0.1574305997570716,0.0,445.6948232592574,444.49375150681976,445.0431209794277,444.8146034914315
4.379999999999995,-12.554786716890284,-6.167188354323444,24.531670950805427,5.92088012982104,0.4805910705779324,0.0,-9.330596490798753,-4.646246412680792,2.9002609678459472,-0.21408705851909351,0.14637723880572207,0.0,443.23218189928485,442.3449608334243,443.64284929473706,444.0902552867351
4.439999999999993,-13.124071936297625,-6.451588847078372,24.70149309578599,5.908671438002916,0.4891783793014337,0.0,-9.646078540812464,-4.834157266931194,2.7583453130799223,-0.18797341377255983,0.1356626943995065,0.0,464.7453571667097,463.92259030796265,461.88579880504284,463.9018166620109
4.499999999999992,-13.710750284286812,-6.746208895724351,24.85952419895765,5.897281047951051,0.49770702715181603,0.0,-9.910639486850753,-4.986954891876884,2.508077953761113,-0.19385462395730313,0.15268037613100063,0.0,426.3171056737073,427.7887422511724,427.6968122142535,427.15872669371134
4.559999999999991,-14.31514956739586,-7.051255974706318,25.005138271246434,5.886352982065844,0.5071507157040127,0.0,-10.236505018805014,-5.181507463642988,2.343471363540363,-0.16544791016477342,0.1654530550482758,0.0,463.3423128027245,464.367911447603,463.424830850116,465.62178326852455
4.6199999999999894,-14.939033859112417,-7.367893997530581,25.140136149170885,5.87642931761096,0.5166283083122867,0.0,-10.560183752191433,-5.373229959003998,2.154267628864795,-0.16528776391245495,0.13554534349368813,0.0,461.77280675422725,459.4286880291521,460.72746683924686,460.715079260776
4.679999999999988,-15.582802512534746,-7.6963130782158595,25.26391814857972,5.8670007248051625,0.5247880557454199,0.0,-10.899220062070313,-5.5741813103965985,1.9695279749246686,-0.14448029656101927,0.13688082847116717,0.0,468.06361137539653,468.18363016419437,466.85076605512535,468.4496696745123
4.739999999999987,-16.245711977576352,-8.035902277033845,25.37412098642992,5.858262031643175,0.5327432345565821,0.0,-11.198479851437394,-5.7456788100170435,1.7022542837189163,-0.14807909796596097,0.12221566116926806,0.0,441.8735008739485,440.67857618482657,441.7690622196871,441.45208821909694
4.799999999999986,-16.92640694108483,-8.385606599952299,25.467467652156976,5.849091546953261,0.540353755376465,0.0,-11.492133448802148,-5.9114087159406115,1.4077715568585254,-0.1646364878609447,0.134772165893859,0.0,434.36251626029866,435.4296391781785,435.4884173480483,434.0777667701991
4.859999999999984,-17.62577895444045,-8.745941864235087,25.544180686431375,5.839181892191823,0.5486169408103221,0.0,-11.820842816292895,-6.099905618059378,1.147207295142941,-0.16622944360001848,0.1430391705997998,0.0,453.6830536670273,454.3636703794225,452.49083288655925,452.3370121398729
4.919999999999983,-18.346580689101593,-9.118730928041105,25.607163231615285,5.829212963754252,0.5568469932257436,0.0,-12.206122793696535,-6.326284448520095,0.9492504500752897,-0.16598824257728656,0.1216153437951054,0.0,484.119302640019,482.51948947912814,483.8028396676244,483.7970995016311
4.979999999999982,-19.089220275534046,-9.504146347842676,25.655765641948868,5.8189118771224635,0.5643005214497698,0.0,-12.549058683576979,-6.520997493502962,0.6685406687093233,-0.18659747703533752,0.12898780847698998,0.0,457.9760062681912,458.5757274359014,459.98596821090564,458.3225650456234
5.0399999999999805,-19.85204103476145,-9.900910837531983,25.686347824708847,5.8073908605648725,0.5723970598416974,0.0,-12.878897523305913,-6.704641390709109,0.3486390933957797,-0.20595864418388657,0.14476528367923905,0.0,448.37047859497926,449.66742774843823,450.04184436737484,448.4353052761345
